company,product_name,saving_method,pre_tax_interest_rate,post_tax_interest_rate,max_preference_rate,eligibility,interest_calculation_method,inquiry_info,comparison_disclosure_date,department_contact,preferential_conditions,detailed_eligibility,application_method,post_maturity_interest_rate,other_considerations,product_link,id,institution_type
주성 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,5.0,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,주성신용협동조합 043-267-0721,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,130,신용협동조합
청주 신용협동조합,e-파란적금(비대면),정액적립식,3.9,3.3,5.0,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,청주신용협동조합 043-252-2131,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,131,신용협동조합
청주드림 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,5.0,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,청주드림신용협동조합 043-231-2501,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,132,신용협동조합
KB저축은행,KB착한누리적금,정액적립식,4.5,3.81,5.0,제한없음,복리,"KB저축은행
(홈페이지)
18990900
(대표번호)",2024-04-02,kiwi제도지원부 0221468416,인터넷뱅킹/모바일뱅킹으로 가입시 우대이율 연0.5% 적용,제한없음,"영업점,인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","-12개월 가입가능
- 가입금액:1만원이상~30만원이하
- 증빙서류제출후가입",https://www.kbsavings.com/websquare/websquare.jsp?w2xPath=/jsp/depositItemInfo/depositItemInfo.xml&ITEM_CODE=IB17,133,저축은행
관악 신용협동조합,e-파란적금(비대면),정액적립식,4.4,3.72,5.0,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,관악신용협동조합 02-886-7173,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,134,신용협동조합
한국투자저축은행,오!직창구정기적금,정액적립식,5.0,4.23,5.0,제한없음,단리,"한국투자저축은행
(홈페이지)
15776333
(대표번호)",2024-11-13,"예금/대출 문의 1577-6333, 공시부서(영업추진팀)031-788-0306","-만기 해지 후 (회전)정기예금 전환 가입 시 우대금리 적용(※전환 가입시, 최초1회)
-만기해지 총금액 50%이상&가입기간 6개월 이상 전환가입: 가입시점(회전)정기예금 기본이율+0.2%
-만기해지 총금액 50%미만&가입기간 6개월 이상 전환가입: 가입시점(회전)정기예금 기본이율+0.1%",제한없음,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,https://sb.koreainvestment.com/?PRD-PDS001-25#,135,저축은행
미호 신용협동조합,e-파란적금(비대면),정액적립식,4.2,3.55,4.8,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,미호신용협동조합 043-232-2652,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,136,신용협동조합
의정부 신용협동조합,매일적금(대면),정액적립식,4.8,4.06,4.8,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,의정부신용협동조합 031-846-6633,없음,제한없음,영업점,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입기간 : 1개월 이상 3년 이하(월, 일단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=68,137,신용협동조합
봉상 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.7,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,봉상신용협동조합 063-261-3941,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,138,신용협동조합
우리 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.7,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,우리신용협동조합 063-858-4002,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,139,신용협동조합
은곡 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.7,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,은곡신용협동조합 031-977-5104,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,140,신용협동조합
춘천 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.7,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,춘천신용협동조합 033-251-8500,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,141,신용협동조합
평택성동 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.7,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,평택성동신용협동조합 031-657-3456,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,142,신용협동조합
구봉 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,구봉신용협동조합 042-541-9944,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,143,신용협동조합
대천 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,대천신용협동조합 041-930-7000,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,144,신용협동조합
대청 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,대청신용협동조합 042-256-1545,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,145,신용협동조합
동수원 신용협동조합,하나더적금(대면),정액적립식,4.6,3.89,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,동수원신용협동조합 031-212-5900,없음,제한없음,영업점,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1천원 이상
가입기간 : 6개월 이상 5년 이하(월단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=98,146,신용협동조합
매괴 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,매괴신용협동조합 043-881-2680,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,147,신용협동조합
북원 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,북원신용협동조합 033-743-6195,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,148,신용협동조합
송천 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,송천신용협동조합 063-274-0707,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,149,신용협동조합
신림 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,신림신용협동조합 02-885-4625,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,150,신용협동조합
양촌 신용협동조합,e-파란적금(비대면),정액적립식,4.1,3.47,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,양촌신용협동조합 031-981-3255,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,151,신용협동조합
영광함평 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,영광함평신용협동조합 061-351-0008,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,152,신용협동조합
영남대학교의료원 신용협동조합,하나더적금(대면),정액적립식,4.6,3.89,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,영남대학교의료원신용협동조합 053-620-4641,없음,제한없음,영업점,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1천원 이상
가입기간 : 6개월 이상 5년 이하(월단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=98,153,신용협동조합
옥산 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,옥산신용협동조합 043-260-0511,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,154,신용협동조합
이리 신용협동조합,e-파란적금(비대면),정액적립식,4.0,3.38,4.6,제한없음,단리,"신용협동조합
(홈페이지)
15666000
(대표번호)",2024-10-21,이리신용협동조합 063-842-0150,"거래조건에 따라 최고 0.0%p 우대금리 제공
①자동이체 납입실적 : 0.0%p
②장기가입조합원 : 최대 0.0%p
③비대면 기한부예금 가입실적 : 0.0%p
④신협체크카드 결제실적 : 0.0%p
⑤급여이체 실적 : 0.0%p",제한없음,스마트폰,"만기후 1개월 미만 : 만기일 당시 신규 기본이율의 1/2
만기후 1개월 이상 ~ 3개월 미만 : 만기일 당시 신규 기본이율의 1/3
만기후 3개월 이상 ~ 6개월 미만 : 만기일 당시 신규 기본이율의 1/6
만기후 6개월 이상 : 만기일 당시 보통예탁금 이율
기재된 구간별 만기후 이자율은 최저이율이며 그 이상으로 지급 될 수 있습니다.","가입금액 : 월 1만원 이상
납입한도 : 월 100만원 이내
가입기간 : 1년 이상 5년 이내(연단위)",http://www.cu.co.kr/product/ad/fnncGoods/selectFnncGoodsDpstInfo51.do?fnncGoodsSn=66,155,신용협동조합
